EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,4,0,767,0,0,5719,02-05-2004 00:43,0,0,0,technology,0,5,1,0,4,2,287760,20361,02-05-2004 00:43,83,0,1
0,0,0,4,0,1315,0,1,20064,12-05-2004 20:56,0,0,0,society|health,0,9,1,0,4,2,287784,83891,12-05-2004 20:56,59,0,1
0,0,0,4,0,360,0,1,20063,12-05-2004 20:55,0,0,0,health,0,9,1,0,4,2,287785,116390,12-05-2004 20:55,59,0,1
0,0,0,3,0,5420,0,3,8010,06-05-2004 21:46,0,0,0,health|favorite|innovation,0,10,1,0,5,2,287792,90661,06-05-2004 21:46,58,0,1
0,1011,0,1,0,752,0,2,4790,29-04-2004 14:26,0,0,0,unrelated,0,10,1,0,1,-1,287792,174691,29-04-2004 14:26,63,7,1
0,0,0,1,0,1032,0,0,4806,29-04-2004 14:59,0,0,0,unrelated,0,10,1,0,1,-1,287792,3746,29-04-2004 14:59,63,0,1
0,0,0,4,0,1130,0,2,6371,03-05-2004 18:04,0,0,0,international%20news|health,0,10,1,0,4,2,287801,22052,03-05-2004 18:04,58,0,1
0,0,0,4,0,2298,0,0,5745,02-05-2004 01:15,0,0,0,world|health|people,0,10,1,0,2,2,287801,35625,02-05-2004 01:15,92,0,1
0,0,0,4,0,562,0,1,3976,27-04-2004 16:37,0,0,0,politics,0,2,1,0,4,-1,287804,8750,27-04-2004 16:37,84,0,1
1,0,0,4,0,1203,0,0,5204,30-04-2004 07:16,0,0,0,personal|media|experiential|human%20interest,0,13,1,0,5,2,287823,61265,30-04-2004 07:16,62,0,1
0,0,0,4,0,4159,0,0,4296,28-04-2004 01:52,0,0,0,Environment|I%20totally%20agree|Health|World%20Issues,0,14,1,0,4,2,287826,28860,28-04-2004 01:52,56,0,1
0,0,0,4,0,594,0,0,5768,02-05-2004 01:43,0,0,0,environment|international,0,14,1,0,4,2,287826,12439,02-05-2004 01:43,83,0,1
0,0,0,5,0,328,0,2,3992,27-04-2004 16:45,0,0,0,politics,0,14,1,0,5,-1,287826,21047,27-04-2004 16:45,84,0,1
0,0,0,2,0,625,0,0,3983,27-04-2004 16:41,0,0,0,,0,14,1,0,2,1,287831,4437,27-04-2004 16:41,84,0,1
0,0,0,3,0,546,0,1,3991,27-04-2004 16:44,0,0,0,,0,14,1,0,3,-1,287835,17343,27-04-2004 16:44,84,0,1
0,0,0,2,0,1546,0,0,4285,28-04-2004 01:29,0,0,0,familar%20topic|Iraq,0,14,1,0,3,-1,287836,25687,28-04-2004 01:29,56,0,1
0,922,0,5,0,407,0,0,4404,28-04-2004 14:07,0,0,0,U.S.|world%20news,0,14,1,0,5,2,287837,62031,28-04-2004 14:07,76,4,1
0,0,0,4,0,1918,0,2,7676,06-05-2004 00:44,0,0,0,broadway,0,15,1,0,5,2,287844,64077,06-05-2004 00:44,51,0,1
0,0,0,4,0,704,0,0,5140,30-04-2004 02:30,0,0,0,politics|technology,0,15,1,0,5,2,287859,14203,30-04-2004 02:30,83,0,1
0,0,0,2,0,1890,0,0,4155,27-04-2004 22:30,0,0,0,,0,2,1,0,4,1,287863,67953,27-04-2004 22:30,68,0,1
0,0,0,4,0,1061,0,2,4152,27-04-2004 22:24,0,0,0,,0,2,1,0,4,2,287864,84313,27-04-2004 22:24,68,0,1
0,0,0,3,0,875,0,0,4157,27-04-2004 22:35,0,0,0,,0,2,1,0,4,1,287865,41594,27-04-2004 22:35,68,0,1
0,0,0,3,0,3515,0,0,4154,27-04-2004 22:29,0,0,0,,0,2,1,0,3,1,287866,243718,27-04-2004 22:29,68,0,1
0,0,0,3,0,813,0,1,4158,27-04-2004 22:41,0,0,0,,0,2,1,0,4,2,287868,227905,27-04-2004 22:41,68,0,1
0,0,0,4,0,657,0,1,4160,27-04-2004 22:43,0,0,0,,0,2,1,0,3,2,287869,17891,27-04-2004 22:43,68,0,1
0,0,0,4,0,2518,0,0,4156,27-04-2004 22:34,0,0,0,,0,2,1,0,3,2,287870,116219,27-04-2004 22:34,68,0,1
0,0,0,4,0,360,0,0,4159,27-04-2004 22:42,0,0,0,,0,2,1,0,3,2,287871,42969,27-04-2004 22:42,68,0,1
0,0,0,4,0,218,0,0,7987,06-05-2004 20:20,0,0,0,crime,0,3,1,0,4,1,287879,3797,06-05-2004 20:20,67,0,1
0,0,0,5,0,620,0,0,5263,30-04-2004 13:23,0,0,0,familar%20topic|business,0,5,1,0,5,2,287885,58024,30-04-2004 13:23,63,0,1
8,0,0,3,0,632,0,0,7495,05-05-2004 22:44,0,0,0,"AUTHORITY%20Very%20Reliable|INTENSITY,%20Major",0,6,1,0,3,2,287898,36452,05-05-2004 22:44,87,0,-1
0,0,0,1,0,546,0,0,19968,12-05-2004 14:37,0,0,0,,0,7,0,0,1,-1,287901,2140,12-05-2004 14:37,65,0,0
0,0,0,5,0,732,0,0,4112,27-04-2004 20:54,0,0,0,familar%20topic,0,8,1,0,4,2,287907,6766,27-04-2004 20:54,67,0,1
0,0,0,5,0,1376,0,0,4098,27-04-2004 20:47,0,0,0,familar%20topic,0,8,1,0,3,2,287908,19079,27-04-2004 20:47,67,0,1
0,0,0,2,0,180,0,0,5090,30-04-2004 00:21,0,0,0,entertainment,0,8,1,0,2,-1,287913,2373,30-04-2004 00:21,58,0,1
0,0,0,4,0,6077,0,0,21273,19-05-2004 15:58,0,0,0,theatre,0,8,1,0,5,2,287914,39812,19-05-2004 15:58,51,0,1
0,0,0,5,0,1701,0,0,4116,27-04-2004 20:57,0,0,0,default,0,8,1,0,4,1,287915,13281,27-04-2004 20:57,67,0,1
0,0,0,5,0,261,0,0,5960,02-05-2004 20:38,0,0,0,health,0,9,1,0,5,2,287918,771,02-05-2004 20:38,58,0,1
0,0,0,4,0,141,0,3,20059,12-05-2004 20:47,0,0,0,health,0,9,1,0,4,2,287918,38470,12-05-2004 20:47,59,0,1
0,0,0,4,0,2577,0,0,4104,27-04-2004 20:50,0,0,0,china,0,11,1,0,5,2,287921,112421,27-04-2004 20:50,83,0,1
0,0,0,2,0,0,0,0,8069,06-05-2004 23:18,0,0,0,default,0,11,1,0,4,1,287922,714,06-05-2004 23:18,69,0,1
0,0,0,1,0,421,0,0,19832,12-05-2004 01:53,0,0,0,science,0,11,0,0,1,-1,287923,1531,12-05-2004 01:53,83,0,0
0,0,0,2,0,4177,0,3,8063,06-05-2004 23:16,0,0,0,history,0,11,1,0,3,2,287924,303862,06-05-2004 23:16,69,0,1
0,0,0,3,0,1892,0,0,4105,27-04-2004 20:51,0,0,0,difficult%20to%20understand,0,11,0,0,3,1,287924,32578,27-04-2004 20:51,83,0,0
0,0,0,4,0,1220,0,0,4108,27-04-2004 20:51,0,0,0,science,0,11,1,0,5,2,287926,39984,27-04-2004 20:51,83,0,1
0,0,0,4,0,562,0,0,5174,30-04-2004 03:15,0,0,0,science,0,11,1,0,3,1,287927,16234,30-04-2004 03:15,83,0,1
0,0,0,2,0,3311,0,1,8042,06-05-2004 22:58,0,0,0,random,0,11,1,0,2,1,287928,10437,06-05-2004 22:58,59,0,1
2,0,0,5,0,219,0,2,8035,06-05-2004 22:54,0,0,0,technology,0,11,1,0,5,2,287930,73092,06-05-2004 22:54,59,0,1
0,0,0,2,0,1801,0,0,8075,06-05-2004 23:20,0,0,0,earth,0,11,1,0,3,1,287933,89294,06-05-2004 23:20,69,0,1
0,0,0,4,0,14917,0,0,4297,28-04-2004 01:56,0,0,0,World%20Issues|I%20think%20terrorist%20need%20psychological%20counseling|War|Al-Qaeda,0,14,1,0,4,2,287949,160313,28-04-2004 01:56,56,0,1
2,0,0,4,0,407,0,0,5117,30-04-2004 02:01,0,0,0,politics|technology,0,14,1,0,4,2,287956,24187,30-04-2004 02:01,83,0,1
1,1412,0,2,0,1051,0,2,6687,04-05-2004 04:04,0,0,0,strange,0,8156,1,0,4,-1,287976,38285,04-05-2004 04:04,91,7,1
0,0,0,2,0,1251,0,1,6361,03-05-2004 17:53,0,0,0,difficult%20to%20understand|misc|economy,0,8156,0,0,2,-1,287980,35375,03-05-2004 17:53,92,0,1
0,0,0,5,0,706,0,0,4024,27-04-2004 18:21,0,0,0,,0,8154,1,0,5,2,287983,7625,27-04-2004 18:21,76,0,1
0,0,0,5,0,622,0,0,4021,27-04-2004 18:15,0,0,0,world%20news,0,8154,1,0,5,2,287999,11953,27-04-2004 18:15,76,0,1
0,0,0,5,0,1202,0,0,4023,27-04-2004 18:21,0,0,0,,0,8154,1,0,5,2,288005,8234,27-04-2004 18:21,76,0,1
0,0,0,3,0,6763,0,0,6373,03-05-2004 18:05,0,0,0,politics|music,0,8151,1,0,4,1,288025,74608,03-05-2004 18:05,58,0,1
2,0,0,-1,0,130,0,0,4852,29-04-2004 16:51,0,0,0,familar%20topic|Science%20,0,8172,-1,0,-1,-1,288135,21480,29-04-2004 16:51,56,0,-1
2,0,0,-1,0,130,0,0,4858,29-04-2004 17:01,0,0,0,familar%20topic|Science%20,0,8172,-1,0,-1,-1,288135,21480,29-04-2004 17:01,56,0,-1
0,1491,0,5,0,822,0,1,4589,28-04-2004 23:22,0,1802,1,familar%20topic|business,0,8172,1,0,5,2,288135,74367,28-04-2004 23:22,63,7,1
0,0,0,5,4,612,2,0,4597,28-04-2004 23:28,281,0,0,familar%20topic|business,220,8172,1,0,5,2,288135,5238,28-04-2004 23:28,63,0,1
0,0,0,5,0,218,0,0,4459,28-04-2004 16:57,0,0,0,business,0,8172,1,0,3,2,288135,13078,28-04-2004 16:57,76,0,-1
1,0,0,4,0,422,0,0,4446,28-04-2004 16:24,0,0,0,technology,0,8172,1,0,4,2,288135,34906,28-04-2004 16:24,83,0,1
0,0,0,4,0,4442,0,0,9452,10-05-2004 03:30,0,0,0,broadway,0,8173,1,0,4,2,288145,20594,10-05-2004 03:30,51,0,1
0,0,0,4,0,3313,0,0,7674,06-05-2004 00:42,0,0,0,broadway,0,8173,1,0,5,2,288146,77609,06-05-2004 00:42,51,0,1
0,0,0,4,0,1932,0,0,9451,10-05-2004 03:30,0,0,0,broadway,0,8173,1,0,4,2,288147,48047,10-05-2004 03:30,51,0,1
0,0,0,4,0,641,0,0,9454,10-05-2004 03:34,0,0,0,broadway,0,8173,1,0,5,2,288148,27297,10-05-2004 03:34,51,0,1
0,0,0,4,0,250,0,0,9453,10-05-2004 03:31,0,0,0,broadway,0,8173,1,0,5,2,288149,1421,10-05-2004 03:31,51,0,1
0,0,0,4,0,921,0,0,9449,10-05-2004 03:28,0,0,0,broadway,0,8173,1,0,5,2,288150,38718,10-05-2004 03:28,51,0,1
0,0,0,4,0,1156,0,0,9450,10-05-2004 03:29,0,0,0,broadway,0,8173,1,0,5,2,288151,63938,10-05-2004 03:29,51,0,1
0,0,0,4,0,7851,0,1,6070,03-05-2004 01:44,0,0,0,,0,8173,1,0,5,2,288152,46766,03-05-2004 01:44,51,0,1
0,3136,0,5,0,480,0,1,4782,29-04-2004 14:00,0,170,2,familar%20topic|business,0,2,1,0,5,2,288168,22272,29-04-2004 14:00,63,28,1
0,0,0,4,0,2391,0,0,4463,28-04-2004 17:03,0,0,0,,0,2,1,0,5,1,288173,83015,28-04-2004 17:03,68,0,1
0,0,0,4,0,345,0,0,4468,28-04-2004 17:30,0,0,0,,0,2,1,0,4,2,288174,67640,28-04-2004 17:30,68,0,1
0,0,0,4,0,1701,0,0,4467,28-04-2004 17:26,0,0,0,,0,2,1,0,3,2,288177,418329,28-04-2004 17:26,68,0,1
0,0,0,3,0,747,0,0,4465,28-04-2004 17:13,0,0,0,,0,2,1,0,3,1,288182,56922,28-04-2004 17:13,68,0,1
0,0,0,4,0,1809,0,0,4466,28-04-2004 17:19,0,0,0,,0,2,1,0,3,2,288186,345297,28-04-2004 17:19,68,0,1
1,0,0,5,0,485,0,0,4375,28-04-2004 11:49,0,0,0,politics|experiential|violence|africa,0,3,1,0,4,2,288195,310030,28-04-2004 11:49,62,0,1
3,0,0,4,0,359,0,0,4460,28-04-2004 16:58,0,0,0,business,0,5,1,0,4,1,288215,32625,28-04-2004 16:58,76,0,-1
1,0,0,5,0,422,0,0,5177,30-04-2004 03:21,0,0,0,science|india|technology,0,5,1,0,5,2,288216,63141,30-04-2004 03:21,83,0,1
0,0,0,4,0,140,0,1,5957,02-05-2004 20:30,0,0,0,baseball|sports,0,7,1,0,4,2,288231,73226,02-05-2004 20:30,58,0,1
1,0,0,5,0,578,0,0,5521,01-05-2004 16:19,0,0,0,familar%20topic,0,8,1,0,5,2,288249,99702,01-05-2004 16:19,67,0,1
0,0,0,4,0,1814,0,1,4361,28-04-2004 11:20,0,0,0,fashion,0,8,1,0,5,2,288249,190593,28-04-2004 11:20,73,0,1
0,0,0,4,0,688,0,1,20056,12-05-2004 20:32,0,0,0,pop%20culture|health,0,9,1,0,4,2,288258,65594,12-05-2004 20:32,59,0,1
0,0,0,3,0,0,0,0,20057,12-05-2004 20:42,0,0,0,health,0,9,1,0,3,1,288259,735,12-05-2004 20:42,59,0,1
0,0,0,1,0,2134,0,5,6374,03-05-2004 18:06,0,0,0,food|animals|health,0,10,1,0,5,2,288265,27750,03-05-2004 18:06,58,0,1
1,0,0,3,0,390,0,1,5744,02-05-2004 01:14,0,0,0,health|diet,0,10,1,0,2,1,288265,48234,02-05-2004 01:14,92,0,1
0,0,0,3,0,1310,0,1,7986,06-05-2004 20:19,0,0,0,default,0,10,1,0,1,-1,288269,107140,06-05-2004 20:19,67,0,1
0,0,0,2,0,11155,0,1,8053,06-05-2004 23:11,0,0,0,technology|space,0,11,1,0,4,1,288289,128831,06-05-2004 23:11,69,0,1
0,0,0,5,0,1125,0,0,5175,30-04-2004 03:17,0,0,0,science|technology,0,11,1,0,5,2,288289,79093,30-04-2004 03:17,83,0,1
0,0,0,5,0,421,0,0,8337,07-05-2004 19:32,0,0,0,science|technology,0,11,1,0,5,2,288289,6360,07-05-2004 19:32,83,0,1
0,0,0,5,0,906,0,0,5365,30-04-2004 18:52,0,0,0,,0,12,1,0,5,2,288295,6983,30-04-2004 18:52,76,0,1
0,0,0,5,0,62,0,0,4457,28-04-2004 16:57,0,0,0,U.S.|retail|business,0,12,1,0,5,2,288299,18219,28-04-2004 16:57,76,0,1
0,0,0,4,0,0,0,0,5119,30-04-2004 02:04,0,0,0,international|politics,0,14,1,0,4,2,288326,625,30-04-2004 02:04,83,0,1
0,0,0,5,0,16,0,0,8229,07-05-2004 12:45,0,0,0,,0,14,1,0,5,1,288329,34953,07-05-2004 12:45,67,0,1
0,0,0,4,0,204,0,0,4456,28-04-2004 16:56,0,0,0,business,0,15,1,0,5,2,288354,11328,28-04-2004 16:56,76,0,1
0,0,0,2,0,2565,0,0,5896,02-05-2004 19:12,0,0,0,familar%20topic|misc|people,0,8157,1,0,2,2,288380,101453,02-05-2004 19:12,92,0,1
0,0,0,5,0,500,0,0,7656,05-05-2004 23:44,0,0,0,technology|health|science,0,8157,1,0,5,2,288389,7141,05-05-2004 23:44,83,0,1
0,0,0,4,0,21005,0,9,4784,29-04-2004 14:01,0,0,0,health|family,0,8157,1,0,5,2,288390,90651,29-04-2004 14:01,58,0,1
1,0,0,4,0,1374,0,0,5901,02-05-2004 19:16,0,0,0,world|familar%20topic|health|people,0,8157,1,0,3,2,288390,195141,02-05-2004 19:16,92,0,1
1,0,0,4,0,938,0,0,4436,28-04-2004 15:56,0,0,0,india,0,8156,1,0,5,2,288403,28860,28-04-2004 15:56,83,0,1
0,0,0,4,0,8014,0,0,6062,03-05-2004 01:41,0,0,0,,0,8156,1,0,3,2,288405,33375,03-05-2004 01:41,51,0,1
0,0,0,5,0,5171,0,2,4686,29-04-2004 10:20,0,0,0,terrorism|international%20news|health,0,8154,1,0,5,2,288420,68328,29-04-2004 10:20,58,0,1
0,0,0,1,0,483,0,0,7997,06-05-2004 20:45,0,0,0,,0,8154,1,0,2,-1,288420,2797,06-05-2004 20:45,67,0,1
0,0,0,4,0,577,0,0,9407,09-05-2004 23:56,0,0,0,,0,8154,1,0,2,-1,288420,4125,09-05-2004 23:56,67,0,1
0,0,0,2,0,2424,0,0,5910,02-05-2004 19:20,0,0,0,world|misc|people,0,8153,1,0,2,-1,288443,90422,02-05-2004 19:20,92,0,1
0,0,0,5,0,2235,0,0,5703,02-05-2004 00:26,0,0,0,india,0,8153,1,0,5,2,288444,55546,02-05-2004 00:26,83,0,1
0,0,0,2,0,1408,0,0,6379,03-05-2004 18:15,0,0,0,difficult%20to%20understand|misc|economy,0,8153,0,0,2,-1,288446,39594,03-05-2004 18:15,92,0,1
0,0,0,4,0,1750,0,0,5704,02-05-2004 00:26,0,0,0,international,0,8153,1,0,4,2,288455,11546,02-05-2004 00:26,83,0,1
0,0,0,4,0,4891,0,0,4472,28-04-2004 17:43,0,0,0,,0,943,1,0,5,1,288540,23344,28-04-2004 17:43,51,0,1
0,0,0,2,0,512,0,1,4846,29-04-2004 16:45,0,0,0,Not%20interested,0,943,-1,0,4,-1,288540,9884,29-04-2004 16:45,56,0,-1
0,0,0,5,0,2735,0,3,4702,29-04-2004 11:00,0,0,0,technology|psychology|business|entertainment,0,943,1,0,5,2,288540,34985,29-04-2004 11:00,58,0,0
0,0,0,4,0,141,0,0,4703,29-04-2004 11:02,0,0,0,psychology|business|internet,0,943,1,0,5,2,288540,1188,29-04-2004 11:02,58,0,0
0,0,0,5,0,484,0,1,4704,29-04-2004 11:03,0,0,0,psychology|business|internet,0,943,1,0,5,2,288540,1375,29-04-2004 11:03,58,0,0
1,0,0,1,0,3003,0,0,5042,29-04-2004 23:47,0,0,0,pop%20culture|random,0,943,1,0,1,-1,288540,19828,29-04-2004 23:47,59,0,0
0,0,0,1,0,10,0,0,5047,29-04-2004 23:47,0,0,0,weird,0,943,0,0,1,-1,288540,3876,29-04-2004 23:47,60,0,0
0,740,0,1,0,681,0,1,4547,28-04-2004 22:23,0,530,5,difficult%20to%20understand,0,943,1,0,1,-1,288540,26489,28-04-2004 22:23,63,3,-1
0,231,0,5,0,480,0,1,4787,29-04-2004 14:22,0,0,0,familar%20topic|business,0,943,1,0,5,2,288540,6119,29-04-2004 14:22,63,2,-1
0,0,0,2,0,560,0,4,4904,29-04-2004 18:58,0,0,0,Movies,0,943,0,0,5,-1,288540,39546,29-04-2004 18:58,80,0,-1
2,0,0,2,0,1010,0,0,5016,29-04-2004 23:38,0,0,0,difficult%20to%20understand|business%20news,0,943,1,0,2,-1,288540,47248,29-04-2004 23:38,87,0,0
0,0,0,4,0,620,0,0,5045,29-04-2004 23:47,0,0,0,United%20States|Politics,0,943,1,0,4,2,288541,13659,29-04-2004 23:47,56,0,1
2,0,0,3,0,1373,0,1,4576,28-04-2004 23:06,0,0,0,technology|political,0,943,1,0,2,1,288541,24656,28-04-2004 23:06,59,0,0
0,0,0,1,0,0,0,0,5066,29-04-2004 23:53,0,0,0,US,0,943,0,0,1,-1,288541,1943,29-04-2004 23:53,60,0,0
1,0,0,1,0,1440,0,0,4572,28-04-2004 23:00,0,0,0,unrelated,0,943,0,0,1,-1,288541,20599,28-04-2004 23:00,63,0,-1
0,0,0,1,0,571,0,0,4774,29-04-2004 13:53,0,0,0,unrelated,0,943,0,0,1,-1,288541,3194,29-04-2004 13:53,63,0,-1
0,0,0,4,0,5704,0,0,4533,28-04-2004 22:03,0,0,0,,0,943,1,0,5,2,288541,48047,28-04-2004 22:03,66,0,1
1,0,0,5,0,1735,0,0,4448,28-04-2004 16:32,0,0,0,,0,943,1,0,5,2,288541,8609,28-04-2004 16:32,76,0,0
0,0,0,2,0,1092,0,0,5033,29-04-2004 23:44,0,0,0,George%20Bush|Presidential%20Election|disagree,0,943,1,0,2,1,288541,33358,29-04-2004 23:44,87,0,0
1,0,0,4,0,613,0,0,4658,29-04-2004 02:11,0,0,0,technology,0,943,1,0,2,1,288541,31135,29-04-2004 02:11,91,0,0
0,0,0,2,0,0,0,0,5067,29-04-2004 23:53,0,0,0,technology,0,943,0,0,2,-1,288543,511,29-04-2004 23:53,60,0,0
0,0,0,1,0,802,0,0,4823,29-04-2004 15:10,0,0,0,unrelated,0,943,0,0,1,-1,288543,5988,29-04-2004 15:10,63,0,-1
0,0,0,1,0,2736,0,0,4530,28-04-2004 21:51,0,0,0,entertainment,0,943,0,0,1,-1,288543,26928,28-04-2004 21:51,69,0,0
0,0,0,1,0,2736,0,0,4531,28-04-2004 21:52,0,0,0,entertainment,0,943,0,0,1,-1,288543,26928,28-04-2004 21:52,69,0,0
0,0,0,1,0,2736,0,0,4532,28-04-2004 21:57,0,0,0,entertainment,0,943,0,0,1,-1,288543,26928,28-04-2004 21:57,69,0,0
0,0,0,1,0,702,0,1,5035,29-04-2004 23:44,0,0,0,Not%20news%20article,0,943,0,0,1,-1,288543,21922,29-04-2004 23:44,87,0,0
0,0,0,4,0,481,0,0,4651,29-04-2004 01:11,0,0,0,technology,0,943,1,0,2,-1,288543,2233,29-04-2004 01:11,91,0,0
0,0,0,4,0,501,0,0,4705,29-04-2004 11:04,0,0,0,odd|psychology|business|internet,0,943,1,0,5,2,288545,2469,29-04-2004 11:04,58,0,0
0,0,0,1,0,20,0,0,5063,29-04-2004 23:52,0,0,0,weird,0,943,0,0,1,-1,288545,1422,29-04-2004 23:52,60,0,0
0,0,0,1,0,970,0,0,4569,28-04-2004 22:50,0,0,0,unrelated,0,943,0,0,1,-1,288545,10675,28-04-2004 22:50,63,0,-1
1,0,0,1,0,2020,0,0,4553,28-04-2004 22:26,0,0,0,,0,943,1,0,4,-1,288545,25906,28-04-2004 22:26,65,0,1
0,0,0,1,0,7418,0,0,4528,28-04-2004 21:50,0,0,0,default,0,943,0,0,1,-1,288545,16273,28-04-2004 21:50,69,0,0
0,0,0,1,0,7418,0,0,4529,28-04-2004 21:50,0,0,0,default,0,943,0,0,1,-1,288545,16273,28-04-2004 21:50,69,0,0
0,0,0,3,0,1157,0,0,4591,28-04-2004 23:24,0,0,0,page%20no%20good,0,943,1,0,3,-1,288545,2422,28-04-2004 23:24,84,0,1
0,0,0,2,0,280,0,0,5038,29-04-2004 23:46,0,0,0,disagree|business%20news|info%20tech%20news,0,943,0,0,3,-1,288545,33277,29-04-2004 23:46,87,0,0
0,0,0,2,0,320,0,1,4659,29-04-2004 02:12,0,0,0,technology,0,943,0,0,3,-1,288545,4166,29-04-2004 02:12,91,0,0
0,0,0,1,0,1983,0,2,5039,29-04-2004 23:46,0,0,0,random,0,943,1,0,1,-1,288547,32578,29-04-2004 23:46,59,0,0
0,0,0,5,0,0,0,0,5064,29-04-2004 23:52,0,0,0,weird,0,943,0,0,5,-1,288547,3215,29-04-2004 23:52,60,0,0
0,0,0,1,0,390,0,0,4599,28-04-2004 23:30,0,0,0,difficult%20to%20understand,0,943,0,0,1,-1,288547,4586,28-04-2004 23:30,63,0,-1
0,0,0,1,0,875,0,0,4592,28-04-2004 23:26,0,0,0,page%20no%20good,0,943,0,0,1,-1,288547,2906,28-04-2004 23:26,84,0,0
0,0,0,2,0,511,0,0,5043,29-04-2004 23:47,0,0,0,Not%20news%20article|info%20tech%20news,0,943,1,0,3,-1,288547,14891,29-04-2004 23:47,87,0,0
0,0,0,2,0,1103,0,0,4652,29-04-2004 01:12,0,0,0,Gmail,0,943,1,0,3,-1,288547,7881,29-04-2004 01:12,91,0,0
0,0,0,1,0,280,0,0,5059,29-04-2004 23:51,0,0,0,technology,0,943,0,0,1,-1,288549,1882,29-04-2004 23:51,60,0,0
0,0,0,1,0,2328,0,0,4541,28-04-2004 22:13,0,0,0,,0,943,0,0,1,-1,288549,9500,28-04-2004 22:13,65,0,0
0,0,0,3,0,530,0,1,5054,29-04-2004 23:49,0,0,0,Not%20interested,0,943,1,0,3,-1,288550,9183,29-04-2004 23:49,56,0,1
0,0,0,1,0,2781,0,0,4987,29-04-2004 23:22,0,0,0,technology,0,943,1,0,1,-1,288550,16437,29-04-2004 23:22,59,0,0
0,0,0,1,0,571,0,0,5058,29-04-2004 23:51,0,0,0,,0,943,0,0,1,-1,288550,138008,29-04-2004 23:51,60,0,0
0,0,0,1,0,690,0,0,4611,28-04-2004 23:47,0,0,0,unrelated,0,943,0,0,1,-1,288550,6430,28-04-2004 23:47,63,0,-1
0,0,0,2,0,766,0,0,4568,28-04-2004 22:50,0,0,0,,0,943,1,0,2,-1,288550,42562,28-04-2004 22:50,65,0,1
0,0,0,3,0,2779,0,1,4875,29-04-2004 18:17,0,0,0,default|technology,0,943,1,0,3,-1,288550,35230,29-04-2004 18:17,69,0,0
0,0,0,3,0,2779,0,1,4876,29-04-2004 18:17,0,0,0,default|technology,0,943,1,0,3,-1,288550,35230,29-04-2004 18:17,69,0,0
0,0,0,3,0,230,0,1,4648,29-04-2004 01:08,0,0,0,Technoloy,0,943,1,0,4,2,288550,19107,29-04-2004 01:08,91,0,0
0,0,0,1,0,120,0,0,5052,29-04-2004 23:48,0,0,0,weird,0,943,0,0,1,-1,288552,7942,29-04-2004 23:48,60,0,0
0,0,0,3,0,1705,0,1,4561,28-04-2004 22:34,0,0,0,familar%20topic|tech|business,0,943,1,0,3,2,288552,51214,28-04-2004 22:34,63,0,-1
0,0,0,4,0,1371,0,0,7695,06-05-2004 11:38,0,0,0,"AUTHORITY,%20Unreliable|INTENSITY,%20Minor|Company%20Google",0,943,1,0,4,1,288552,41190,06-05-2004 11:38,87,0,-1
0,0,0,4,0,630,0,1,4649,29-04-2004 01:08,0,0,0,Technoloy,0,943,1,0,4,1,288552,20680,29-04-2004 01:08,91,0,0
0,0,0,4,0,1624,0,0,4474,28-04-2004 17:45,0,0,0,,0,943,1,0,5,1,288554,6907,28-04-2004 17:45,51,0,1
0,0,0,1,1,30,2,0,5050,29-04-2004 23:48,80,0,0,weird,240,943,0,0,1,-1,288554,2643,29-04-2004 23:48,60,0,0
0,0,0,4,0,8518,0,0,4540,28-04-2004 22:12,0,0,0,,0,943,1,0,4,1,288554,20625,28-04-2004 22:12,66,0,1
0,0,0,1,0,2424,0,0,4877,29-04-2004 18:18,0,0,0,default,0,943,1,0,3,1,288554,15530,29-04-2004 18:18,69,0,0
0,0,0,1,0,411,0,0,4848,29-04-2004 16:47,0,0,0,Nothing%20to%20read%20on%20page,0,943,0,0,1,-1,288555,2644,29-04-2004 16:47,56,0,0
0,0,0,1,0,2127,0,1,5024,29-04-2004 23:41,0,0,0,random,0,943,0,0,1,-1,288555,4438,29-04-2004 23:41,59,0,0
0,0,0,1,0,61,0,0,5061,29-04-2004 23:51,0,0,0,technology,0,943,0,0,1,-1,288555,1493,29-04-2004 23:51,60,0,0
0,0,0,1,0,203,0,0,4434,28-04-2004 15:52,0,0,0,,0,943,0,0,1,-1,288555,6516,28-04-2004 15:52,83,0,0
0,0,0,1,0,609,0,0,4439,28-04-2004 16:00,0,0,0,,0,3124,0,0,1,-1,288562,3047,28-04-2004 16:00,83,0,0
0,0,0,4,0,1022,0,1,4903,29-04-2004 18:58,0,0,0,default,0,3124,1,0,1,-1,288564,12666,29-04-2004 18:58,69,0,0
0,0,0,4,0,1022,0,1,4905,29-04-2004 18:58,0,0,0,default,0,3124,1,0,1,-1,288564,12666,29-04-2004 18:58,69,0,0
0,0,0,4,0,1022,0,1,4906,29-04-2004 18:59,0,0,0,default,0,3124,1,0,1,-1,288564,12666,29-04-2004 18:59,69,0,0
0,0,0,1,0,579,0,0,5192,30-04-2004 04:01,0,0,0,,0,3124,0,0,1,-1,288566,3593,30-04-2004 04:01,83,0,0
